10	0.547	1.183	4.100	-0.000
20	0.544	1.181	4.300	0.243
30	0.545	1.176	4.425	0.288
40	0.549	1.180	4.300	0.343
50	0.548	1.177	4.300	0.362
60	0.545	1.181	4.300	0.369
70	0.545	1.174	4.300	0.384
80	0.548	1.183	4.300	0.396
90	0.549	1.187	4.150	0.402
100	0.551	1.180	4.150	0.474
110	0.548	1.184	4.225	0.457
120	0.546	1.184	4.225	0.549
130	0.550	1.192	4.325	0.615
140	0.548	1.183	4.225	0.602
150	0.544	1.187	4.325	0.611
160	0.547	1.174	4.325	0.644
170	0.546	1.183	4.325	0.666
180	0.546	1.185	4.225	0.668
190	0.547	1.188	4.225	0.724
200	0.541	1.177	4.225	0.729
210	0.543	1.175	4.225	0.762
220	0.542	1.176	4.225	0.766
230	0.536	1.170	4.225	0.769
240	0.542	1.171	4.225	0.785
250	0.545	1.182	4.225	0.785
260	0.542	1.182	4.225	0.783
270	0.548	1.184	4.225	0.777
280	0.547	1.185	4.225	0.772
290	0.544	1.184	4.225	0.770
300	0.544	1.185	4.225	0.761
310	0.546	1.186	4.225	0.768
320	0.541	1.175	4.225	0.787
330	0.543	1.179	4.225	0.814
340	0.542	1.181	4.225	0.814
350	0.544	1.185	4.225	0.820
360	0.542	1.175	4.225	0.835
370	0.542	1.179	4.225	0.854
380	0.541	1.181	4.225	0.851
390	0.544	1.182	4.225	0.849
400	0.543	1.180	4.225	0.851
410	0.544	1.183	4.225	0.872
420	0.544	1.179	4.225	0.870
430	0.540	1.188	4.225	0.870
440	0.546	1.183	4.225	0.875
450	0.542	1.183	4.225	0.880
460	0.542	1.183	4.225	0.878
470	0.546	1.178	4.225	0.877
480	0.543	1.175	4.225	0.885
490	0.544	1.174	4.225	0.889
500	0.544	1.178	4.225	0.895
510	0.543	1.177	4.225	0.894
520	0.542	1.177	4.225	0.910
530	0.544	1.175	4.225	0.916
540	0.545	1.179	4.225	0.918
550	0.542	1.182	4.225	0.914
560	0.543	1.179	4.225	0.922
570	0.543	1.179	4.225	0.925
580	0.543	1.183	4.225	0.934
590	0.542	1.186	4.225	0.936
600	0.539	1.177	4.225	0.952
610	0.541	1.174	4.225	0.957
620	0.542	1.175	4.225	0.965
630	0.539	1.182	4.225	0.973
640	0.540	1.181	4.225	0.969
650	0.540	1.177	4.225	0.967
660	0.540	1.179	4.225	0.964
670	0.540	1.180	4.225	0.959
680	0.539	1.173	4.225	0.954
690	0.540	1.179	4.225	0.948
700	0.538	1.179	4.225	0.941
710	0.539	1.182	4.225	0.935
720	0.539	1.175	4.225	0.934
730	0.540	1.177	4.225	0.929
740	0.535	1.182	4.225	0.934
750	0.537	1.178	4.225	0.935
760	0.536	1.174	4.225	0.935
770	0.539	1.174	4.225	0.938
780	0.539	1.177	4.225	0.941
790	0.538	1.178	4.225	0.943
800	0.537	1.177	4.225	0.943
810	0.538	1.173	4.225	0.940
820	0.537	1.176	4.225	0.936
830	0.535	1.179	4.225	0.933
840	0.541	1.170	4.225	0.930
850	0.540	1.179	4.225	0.927
860	0.541	1.184	4.225	0.927
870	0.542	1.180	4.225	0.926
880	0.539	1.179	4.225	0.924
890	0.542	1.177	4.225	0.927
900	0.538	1.178	4.225	0.929
910	0.538	1.180	4.225	0.936
920	0.540	1.174	4.225	0.942
930	0.540	1.178	4.225	0.947
940	0.541	1.184	4.225	0.950
950	0.539	1.184	4.225	0.954
960	0.536	1.186	4.225	0.958
970	0.538	1.189	4.225	0.963
980	0.536	1.179	4.225	0.964
990	0.537	1.176	4.225	0.969
1000	0.541	1.178	4.225	0.973
1010	0.536	1.182	4.225	0.975
1020	0.538	1.178	4.225	0.979
1030	0.540	1.184	4.225	0.978
1040	0.538	1.178	4.225	0.986
1050	0.539	1.174	4.225	0.991
1060	0.541	1.187	4.225	0.988
1070	0.540	1.180	4.225	0.991
1080	0.538	1.174	4.225	0.993
1090	0.539	1.178	4.225	0.996
1100	0.541	1.176	4.225	0.994
1110	0.539	1.180	4.225	0.989
1120	0.539	1.175	4.225	0.985
1130	0.539	1.171	4.225	0.983
1140	0.537	1.171	4.225	0.988
1150	0.542	1.183	4.225	0.986
1160	0.539	1.180	4.225	0.986
1170	0.535	1.175	4.225	0.985
1180	0.537	1.172	4.225	0.987
1190	0.537	1.179	4.225	0.994
1200	0.539	1.177	4.225	1.003
1210	0.542	1.173	4.225	1.009
1220	0.540	1.179	4.225	1.009
1230	0.542	1.180	4.225	1.009
1240	0.538	1.178	4.225	1.012
1250	0.541	1.174	4.225	1.017
1260	0.540	1.182	4.225	1.025
1270	0.536	1.180	4.225	1.028
1280	0.540	1.179	4.225	1.033
1290	0.540	1.177	4.225	1.036
1300	0.540	1.177	4.225	1.038
1310	0.542	1.185	4.225	1.041
1320	0.539	1.178	4.225	1.043
1330	0.539	1.179	4.225	1.046
1340	0.539	1.177	4.225	1.052
1350	0.539	1.178	4.350	1.059
1360	0.537	1.168	4.350	1.064
1370	0.539	1.171	4.350	1.073
1380	0.539	1.174	4.350	1.079
1390	0.538	1.179	4.350	1.085
1400	0.539	1.180	4.350	1.093
1410	0.539	1.181	4.350	1.101
1420	0.540	1.180	4.350	1.108
1430	0.539	1.179	4.350	1.113
1440	0.537	1.180	4.350	1.118
1450	0.539	1.172	4.350	1.124
1460	0.539	1.171	4.350	1.131
1470	0.540	1.178	4.350	1.137
1480	0.541	1.176	4.350	1.142
1490	0.540	1.173	4.350	1.148
1500	0.540	1.181	4.350	1.153
1510	0.540	1.174	4.350	1.159
1520	0.543	1.176	4.350	1.165
1530	0.542	1.182	4.350	1.169
1540	0.543	1.178	4.350	1.175
1550	0.543	1.175	4.350	1.177
1560	0.545	1.183	4.350	1.180
1570	0.542	1.181	4.350	1.183
1580	0.542	1.183	4.350	1.184
1590	0.544	1.180	4.350	1.187
1600	0.542	1.180	4.350	1.188
